GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,APP001,APP002,APP003,APP004
"G4201010","1880","Pennsylvania","420","Philadelphia","1010","Philadelphia",815362,31699,79,30
"G4201030","1880","Pennsylvania","420","Pike","1030","Pike",9579,84,0,0
"G4201050","1880","Pennsylvania","420","Potter","1050","Potter",13770,27,0,0
"G4201070","1880","Pennsylvania","420","Schuylkill","1070","Schuylkill",129616,358,0,0
"G4201090","1880","Pennsylvania","420","Snyder","1090","Snyder",17778,19,0,0
"G4201110","1880","Pennsylvania","420","Somerset","1110","Somerset",32994,116,0,0
"G4201130","1880","Pennsylvania","420","Sullivan","1130","Sullivan",8070,3,0,0
"G4201150","1880","Pennsylvania","420","Susquehanna","1150","Susquehanna",40135,219,0,0
"G4201170","1880","Pennsylvania","420","Tioga","1170","Tioga",45699,115,0,0
"G4201190","1880","Pennsylvania","420","Union","1190","Union",16772,133,0,0
"G4201210","1880","Pennsylvania","420","Venango","1210","Venango",43120,547,3,0
"G4201230","1880","Pennsylvania","420","Warren","1230","Warren",27784,103,0,94
"G4201250","1880","Pennsylvania","420","Washington","1250","Washington",52774,2636,0,8
"G4201270","1880","Pennsylvania","420","Wayne","1270","Wayne",33482,31,0,0
"G4201290","1880","Pennsylvania","420","Westmoreland","1290","Westmoreland",77349,686,0,1
"G4201310","1880","Pennsylvania","420","Wyoming","1310","Wyoming",15577,21,0,0
"G4201330","1880","Pennsylvania","420","York","1330","York",86481,1359,1,0
"G4400010","1880","Rhode Island","440","Bristol","0010","Bristol",11185,209,0,0
"G4400030","1880","Rhode Island","440","Kent","0030","Kent",20258,330,0,0
"G4400050","1880","Rhode Island","440","Newport","0050","Newport",23051,1125,0,4
"G4400070","1880","Rhode Island","440","Providence","0070","Providence",193732,4063,27,52
"G4400090","1880","Rhode Island","440","Washington","0090","Washington",21713,761,0,21
"G4500010","1880","South Carolina","450","Abbeville","0010","Abbeville",13172,27637,0,6
"G4500030","1880","South Carolina","450","Aiken","0030","Aiken",12936,15170,0,6
"G4500070","1880","South Carolina","450","Anderson","0070","Anderson",18747,14865,0,0
"G4500110","1880","South Carolina","450","Barnwell","0110","Barnwell",13853,26003,0,1
"G4500130","1880","South Carolina","450","Beaufort","0130","Beaufort",2442,27732,0,2
"G4500190","1880","South Carolina","450","Charleston","0190","Charleston",30922,71868,9,1
"G4500230","1880","South Carolina","450","Chester","0230","Chester",7635,16517,0,1
"G4500250","1880","South Carolina","450","Chesterfield","0250","Chesterfield",9498,6847,0,0
"G4500270","1880","South Carolina","450","Clarendon","0270","Clarendon",6282,12908,0,0
"G4500290","1880","South Carolina","450","Colleton","0290","Colleton",12184,24181,0,21
"G4500310","1880","South Carolina","450","Darlington","0310","Darlington",12929,21556,0,0
"G4500370","1880","South Carolina","450","Edgefield","0370","Edgefield",16018,29826,0,0
"G4500390","1880","South Carolina","450","Fairfield","0390","Fairfield",6885,20880,0,0
"G4500430","1880","South Carolina","450","Georgetown","0430","Georgetown",3466,16146,0,1
"G4500450","1880","South Carolina","450","Greenville","0450","Greenville",22983,14511,0,2
"G4500490","1880","South Carolina","450","Hampton","0490","Hampton",6286,12453,0,2
"G4500510","1880","South Carolina","450","Horry","0510","Horry",10632,4942,0,0
"G4500550","1880","South Carolina","450","Kershaw","0550","Kershaw",7892,13646,0,0
"G4500570","1880","South Carolina","450","Lancaster","0570","Lancaster",7935,8957,0,11
"G4500590","1880","South Carolina","450","Laurens","0590","Laurens",11756,17688,0,0
"G4500630","1880","South Carolina","450","Lexington","0630","Lexington",11096,7467,0,1
"G4500670","1880","South Carolina","450","Marion","0670","Marion",15881,18226,0,0
"G4500690","1880","South Carolina","450","Marlboro","0690","Marlboro",8026,12571,0,1
"G4500710","1880","South Carolina","450","Newberry","0710","Newberry",8236,18261,0,0
"G4500730","1880","South Carolina","450","Oconee","0730","Oconee",11955,4301,0,0
"G4500750","1880","South Carolina","450","Orangeburg","0750","Orangeburg",12942,28453,0,0
"G4500770","1880","South Carolina","450","Pickens","0770","Pickens",10673,3716,0,0
"G4500790","1880","South Carolina","450","Richland","0790","Richland",9185,19388,0,0
"G4500830","1880","South Carolina","450","Spartanburg","0830","Spartanburg",26372,14035,0,2
"G4500850","1880","South Carolina","450","Sumter","0850","Sumter",9979,27058,0,0
"G4500870","1880","South Carolina","450","Union","0870","Union",10516,13551,0,13
"G4500890","1880","South Carolina","450","Williamsburg","0890","Williamsburg",7758,16352,0,0
"G4500910","1880","South Carolina","450","York","0910","York",14033,16620,0,60
"G4700010","1880","Tennessee","470","Anderson","0010","Anderson",9917,903,0,0
"G4700030","1880","Tennessee","470","Bedford","0030","Bedford",18536,7489,0,0
"G4700050","1880","Tennessee","470","Benton","0050","Benton",9147,633,0,0
"G4700070","1880","Tennessee","470","Bledsoe","0070","Bledsoe",4838,747,0,32
"G4700090","1880","Tennessee","470","Blount","0090","Blount",14273,1705,0,7
"G4700110","1880","Tennessee","470","Bradley","0110","Bradley",10258,1845,0,21
"G4700130","1880","Tennessee","470","Campbell","0130","Campbell",9571,432,0,2
"G4700150","1880","Tennessee","470","Cannon","0150","Cannon",10696,1116,0,47
"G4700170","1880","Tennessee","470","Carroll","0170","Carroll",16524,5579,0,0
"G4700190","1880","Tennessee","470","Carter","0190","Carter",9385,628,0,6
"G4700210","1880","Tennessee","470","Cheatham","0210","Cheatham",6295,1661,0,0
"G4700250","1880","Tennessee","470","Claiborne","0250","Claiborne",12584,789,0,0
"G4700270","1880","Tennessee","470","Clay","0270","Clay",6588,399,0,0
"G4700290","1880","Tennessee","470","Cocke","0290","Cocke",13361,1447,0,0
"G4700310","1880","Tennessee","470","Coffee","0310","Coffee",11164,1723,0,7
"G4700330","1880","Tennessee","470","Crockett","0330","Crockett",10493,3612,0,4
"G4700350","1880","Tennessee","470","Cumberland","0350","Cumberland",4496,42,0,0
"G4700370","1880","Tennessee","470","Davidson","0370","Davidson",47678,31331,6,11
"G4700390","1880","Tennessee","470","Decatur","0390","Decatur",7276,1222,0,0
"G4700410","1880","Tennessee","470","DeKalb","0410","De Kalb",13660,1151,0,2
"G4700430","1880","Tennessee","470","Dickson","0430","Dickson",10229,2231,0,0
"G4700450","1880","Tennessee","470","Dyer","0450","Dyer",11206,3912,0,0
"G4700470","1880","Tennessee","470","Fayette","0470","Fayette",9633,22238,0,0
"G4700490","1880","Tennessee","470","Fentress","0490","Fentress",5838,103,0,0
"G4700510","1880","Tennessee","470","Franklin","0510","Franklin",13646,3530,0,2
"G4700530","1880","Tennessee","470","Gibson","0530","Gibson",23540,9145,0,0
"G4700550","1880","Tennessee","470","Giles","0550","Giles",21824,14189,0,1
"G4700570","1880","Tennessee","470","Grainger","0570","Grainger",11555,829,0,0
"G4700590","1880","Tennessee","470","Greene","0590","Greene",21850,2152,0,3
"G4700610","1880","Tennessee","470","Grundy","0610","Grundy",4154,438,0,0
"G4700630","1880","Tennessee","470","Hamblen","0630","Hamblen",8481,1706,0,0
"G4700650","1880","Tennessee","470","Hamilton","0650","Hamilton",16239,7399,0,4
"G4700670","1880","Tennessee","470","Hancock","0670","Hancock",8616,482,0,0
"G4700690","1880","Tennessee","470","Hardeman","0690","Hardeman",13313,9608,0,0
"G4700710","1880","Tennessee","470","Hardin","0710","Hardin",12775,2016,0,2
"G4700730","1880","Tennessee","470","Hawkins","0730","Hawkins",17956,2641,0,13
"G4700750","1880","Tennessee","470","Haywood","0750","Haywood",8497,17556,0,0
"G4700770","1880","Tennessee","470","Henderson","0770","Henderson",14414,3016,0,0
"G4700790","1880","Tennessee","470","Henry","0790","Henry",15488,6654,0,0
"G4700810","1880","Tennessee","470","Hickman","0810","Hickman",9849,2246,0,0
"G4700830","1880","Tennessee","470","Houston","0830","Houston",3487,808,0,0
"G4700850","1880","Tennessee","470","Humphreys","0850","Humphreys",9708,1671,0,0
"G4700870","1880","Tennessee","470","Jackson","0870","Jackson",11575,433,0,0
"G4700875","1880","Tennessee","470","James","0875","James",4478,667,0,42
"G4700890","1880","Tennessee","470","Jefferson","0890","Jefferson",13339,2500,0,7
"G4700910","1880","Tennessee","470","Johnson","0910","Johnson",7295,470,0,1
"G4700930","1880","Tennessee","470","Knox","0930","Knox",31880,7244,0,0
"G4700950","1880","Tennessee","470","Lake","0950","Lake",3274,691,0,3
"G4700970","1880","Tennessee","470","Lauderdale","0970","Lauderdale",9081,5837,0,0
"G4700990","1880","Tennessee","470","Lawrence","0990","Lawrence",9599,784,0,0
"G4701010","1880","Tennessee","470","Lewis","1010","Lewis",1963,218,0,0
"G4701030","1880","Tennessee","470","Lincoln","1030","Lincoln",20643,6310,0,7
"G4701050","1880","Tennessee","470","Loudon","1050","Loudon",7382,1758,0,8
"G4701070","1880","Tennessee","470","McMinn","1070","Mcminn",12718,2325,0,21
"G4701090","1880","Tennessee","470","McNairy","1090","Mcnairy",14845,2426,0,0
"G4701110","1880","Tennessee","470","Macon","1110","Macon",8429,890,0,2
"G4701130","1880","Tennessee","470","Madison","1130","Madison",15406,15467,0,1
"G4701150","1880","Tennessee","470","Marion","1150","Marion",9541,1369,0,0
"G4701170","1880","Tennessee","470","Marshall","1170","Marshall",14429,4830,0,0
"G4701190","1880","Tennessee","470","Maury","1190","Maury",21731,18171,0,2
"G4701210","1880","Tennessee","470","Meigs","1210","Meigs",6303,814,0,0
"G4701230","1880","Tennessee","470","Monroe","1230","Monroe",12991,1292,0,0
"G4701250","1880","Tennessee","470","Montgomery","1250","Montgomery",14786,13694,0,1
"G4701270","1880","Tennessee","470","Moore","1270","Moore",5448,785,0,0
"G4701290","1880","Tennessee","470","Morgan","1290","Morgan",4867,289,0,0
"G4701310","1880","Tennessee","470","Obion","1310","Obion",18841,4069,2,0
"G4701330","1880","Tennessee","470","Overton","1330","Overton",11811,342,0,0
"G4701350","1880","Tennessee","470","Perry","1350","Perry",6609,565,0,0
"G4701390","1880","Tennessee","470","Polk","1390","Polk",6893,344,0,32
"G4701410","1880","Tennessee","470","Putnam","1410","Putnam",10903,598,0,0
"G4701430","1880","Tennessee","470","Rhea","1430","Rhea",6300,773,0,0
"G4701450","1880","Tennessee","470","Roane","1450","Roane",13310,1906,0,21
"G4701470","1880","Tennessee","470","Robertson","1470","Robertson",13242,5618,0,1
"G4701490","1880","Tennessee","470","Rutherford","1490","Rutherford",20248,16493,0,0
"G4701510","1880","Tennessee","470","Scott","1510","Scott",5864,157,0,0
"G4701530","1880","Tennessee","470","Sequatchie","1530","Sequatchie",2509,56,0,0
"G4701550","1880","Tennessee","470","Sevier","1550","Sevier",14848,693,0,0
"G4701570","1880","Tennessee","470","Shelby","1570","Shelby",34508,43903,17,2
"G4701590","1880","Tennessee","470","Smith","1590","Smith",14215,3578,0,6
"G4701610","1880","Tennessee","470","Stewart","1610","Stewart",9933,2757,0,0
"G4701630","1880","Tennessee","470","Sullivan","1630","Sullivan",17011,1305,0,5
"G4701650","1880","Tennessee","470","Sumner","1650","Sumner",16294,7331,0,0
"G4701670","1880","Tennessee","470","Tipton","1670","Tipton",10482,10543,0,8
"G4701690","1880","Tennessee","470","Trousdale","1690","Trousdale",4505,2141,0,0
"G4701710","1880","Tennessee","470","Unicoi","1710","Unicoi",3526,119,0,0
"G4701730","1880","Tennessee","470","Union","1730","Union",10042,218,0,0
"G4701750","1880","Tennessee","470","Van Buren","1750","Van Buren",2747,186,0,0
"G4701770","1880","Tennessee","470","Warren","1770","Warren",11801,2276,0,2
"G4701790","1880","Tennessee","470","Washington","1790","Washington",14604,1577,0,0
"G4701810","1880","Tennessee","470","Wayne","1810","Wayne",10232,1069,0,0
"G4701830","1880","Tennessee","470","Weakley","1830","Weakley",20125,4413,0,0
"G4701850","1880","Tennessee","470","White","1850","White",10173,988,0,15
"G4701870","1880","Tennessee","470","Williamson","1870","Williamson",15922,12390,0,1
"G4701890","1880","Tennessee","470","Wilson","1890","Wilson",20292,8455,0,0
"G4800010","1880","Texas","480","Anderson","0010","Anderson",9619,7775,1,0
"G4800030","1880","Texas","480","Andrews","0030","Andrews",0,0,0,0
"G4800050","1880","Texas","480","Angelina","0050","Angelina",4405,834,0,0
"G4800070","1880","Texas","480","Aransas","0070","Aransas",917,79,0,0
"G4800090","1880","Texas","480","Archer","0090","Archer",589,7,0,0
"G4800110","1880","Texas","480","Armstrong","0110","Armstrong",30,0,0,1
"G4800130","1880","Texas","480","Atascosa","0130","Atascosa",3938,279,0,0
"G4800150","1880","Texas","480","Austin","0150","Austin",10490,3939,0,0
"G4800170","1880","Texas","480","Bailey","0170","Bailey",0,0,0,0
"G4800190","1880","Texas","480","Bandera","0190","Bandera",2127,31,0,0
"G4800210","1880","Texas","480","Bastrop","0210","Bastrop",9909,7306,0,0
"G4800230","1880","Texas","480","Baylor","0230","Baylor",709,6,0,0
"G4800250","1880","Texas","480","Bee","0250","Bee",2145,153,0,0
"G4800270","1880","Texas","480","Bell","0270","Bell",18783,1734,0,1
"G4800290","1880","Texas","480","Bexar","0290","Bexar",26603,3867,0,0
"G4800310","1880","Texas","480","Blanco","0310","Blanco",3415,168,0,0
"G4800330","1880","Texas","480","Borden","0330","Borden",35,0,0,0
"G4800350","1880","Texas","480","Bosque","0350","Bosque",10718,498,1,0
"G4800370","1880","Texas","480","Bowie","0370","Bowie",6628,4331,0,6
"G4800390","1880","Texas","480","Brazoria","0390","Brazoria",2250,7524,0,0
"G4800410","1880","Texas","480","Brazos","0410","Brazos",7325,6250,0,1
"G4800450","1880","Texas","480","Briscoe","0450","Briscoe",12,0,0,0
"G4800490","1880","Texas","480","Brown","0490","Brown",8291,114,0,9
"G4800510","1880","Texas","480","Burleson","0510","Burleson",5356,3886,0,1
"G4800530","1880","Texas","480","Burnet","0530","Burnet",6607,248,0,0
"G4800550","1880","Texas","480","Caldwell","0550","Caldwell",7723,4034,0,0
"G4800570","1880","Texas","480","Calhoun","0570","Calhoun",1192,547,0,0
"G4800590","1880","Texas","480","Callahan","0590","Callahan",3419,24,0,10
"G4800610","1880","Texas","480","Cameron","0610","Cameron",14842,117,0,0
"G4800630","1880","Texas","480","Camp","0630","Camp",3085,2845,0,1
"G4800650","1880","Texas","480","Carson","0650","Carson",0,0,0,0
"G4800670","1880","Texas","480","Cass","0670","Cass",10274,6444,0,6
"G4800690","1880","Texas","480","Castro","0690","Castro",0,0,0,0
"G4800710","1880","Texas","480","Chambers","0710","Chambers",1494,693,0,0
"G4800730","1880","Texas","480","Cherokee","0730","Cherokee",11014,5708,0,1
"G4800750","1880","Texas","480","Childress","0750","Childress",24,1,0,0
"G4800770","1880","Texas","480","Clay","0770","Clay",5019,26,0,0
"G4800790","1880","Texas","480","Cochran","0790","Cochran",0,0,0,0
"G4800830","1880","Texas","480","Coleman","0830","Coleman",3568,35,0,0
"G4800850","1880","Texas","480","Collin","0850","Collin",24003,1979,0,1
"G4800870","1880","Texas","480","Collingsworth","0870","Collingsworth",3,3,0,0
"G4800890","1880","Texas","480","Colorado","0890","Colorado",8987,7686,0,0
"G4800910","1880","Texas","480","Comal","0910","Comal",5276,270,0,0
"G4800930","1880","Texas","480","Comanche","0930","Comanche",8529,79,0,0
"G4800950","1880","Texas","480","Concho","0950","Concho",783,17,0,0
"G4800970","1880","Texas","480","Cooke","0970","Cooke",19560,814,2,15
"G4800990","1880","Texas","480","Coryell","0990","Coryell",10539,385,0,0
"G4801010","1880","Texas","480","Cottle","1010","Cottle",24,0,0,0
"G4801050","1880","Texas","480","Crockett","1050","Crockett",127,0,0,0
"G4801070","1880","Texas","480","Crosby","1070","Crosby",81,1,0,0
"G4801110","1880","Texas","480","Dallam","1110","Dallam",0,0,0,0
"G4801130","1880","Texas","480","Dallas","1130","Dallas",28530,4947,6,5
"G4801150","1880","Texas","480","Dawson","1150","Dawson",23,1,0,0
"G4801170","1880","Texas","480","Deaf Smith","1170","Deaf Smith",37,1,0,0
"G4801190","1880","Texas","480","Delta","1190","Delta",4999,598,0,0
"G4801210","1880","Texas","480","Denton","1210","Denton",17071,1070,0,2
"G4801230","1880","Texas","480","De Witt","1230","De Witt",7144,2938,0,0
"G4801250","1880","Texas","480","Dickens","1250","Dickens",28,0,0,0
"G4801270","1880","Texas","480","Dimmit","1270","Dimmit",649,16,0,0
"G4801290","1880","Texas","480","Donley","1290","Donley",159,0,0,1
"G4801310","1880","Texas","480","Duval","1310","Duval",5687,37,0,8
"G4801330","1880","Texas","480","Eastland","1330","Eastland",4837,18,0,0
"G4801370","1880","Texas","480","Edwards","1370","Edwards",265,1,0,0
"G4801390","1880","Texas","480","Ellis","1390","Ellis",18755,2539,0,0
"G4801410","1880","Texas","480","El Paso","1410","El Paso",3598,47,0,200
"G4801415","1880","Texas","480","Encinal","1415","Encinal",1901,1,0,0
"G4801430","1880","Texas","480","Erath","1430","Erath",11539,257,0,0
"G4801450","1880","Texas","480","Falls","1450","Falls",9565,6673,0,2
"G4801470","1880","Texas","480","Fannin","1470","Fannin",22081,3416,0,4
"G4801490","1880","Texas","480","Fayette","1490","Fayette",19167,8763,0,66
"G4801510","1880","Texas","480","Fisher","1510","Fisher",135,1,0,0
"G4801530","1880","Texas","480","Floyd","1530","Floyd",3,0,0,0
"G4801570","1880","Texas","480","Fort Bend","1570","Fort Bend",1871,7508,0,1
"G4801590","1880","Texas","480","Franklin","1590","Franklin",4666,614,0,0
"G4801610","1880","Texas","480","Freestone","1610","Freestone",8269,6652,0,0
"G4801630","1880","Texas","480","Frio","1630","Frio",2065,65,0,0
"G4801650","1880","Texas","480","Gaines","1650","Gaines",8,0,0,0
"G4801670","1880","Texas","480","Galveston","1670","Galveston",18454,5651,15,1
"G4801690","1880","Texas","480","Garza","1690","Garza",35,1,0,0
"G4801710","1880","Texas","480","Gillespie","1710","Gillespie",5096,132,0,0
"G4801750","1880","Texas","480","Goliad","1750","Goliad",4166,1666,0,0
"G4801770","1880","Texas","480","Gonzales","1770","Gonzales",9974,4861,0,5
"G4801790","1880","Texas","480","Gray","1790","Gray",55,1,0,0
"G4801810","1880","Texas","480","Grayson","1810","Grayson",33549,4548,2,9
"G4801830","1880","Texas","480","Gregg","1830","Gregg",3817,4711,0,2
"G4801850","1880","Texas","480","Grimes","1850","Grimes",8323,10276,0,4
"G4801870","1880","Texas","480","Guadalupe","1870","Guadalupe",8747,3455,0,0
"G4801890","1880","Texas","480","Hale","1890","Hale",0,0,0,0
"G4801910","1880","Texas","480","Hall","1910","Hall",35,1,0,0
"G4801930","1880","Texas","480","Hamilton","1930","Hamilton",6341,24,0,0
"G4801950","1880","Texas","480","Hansford","1950","Hansford",18,0,0,0
"G4801970","1880","Texas","480","Hardeman","1970","Hardeman",49,1,0,0
"G4801990","1880","Texas","480","Hardin","1990","Hardin",1634,236,0,0
"G4802010","1880","Texas","480","Harris","2010","Harris",17160,10816,7,2
"G4802030","1880","Texas","480","Harrison","2030","Harrison",7976,17196,0,5
"G4802050","1880","Texas","480","Hartley","2050","Hartley",100,0,0,0
"G4802070","1880","Texas","480","Haskell","2070","Haskell",46,2,0,0
"G4802090","1880","Texas","480","Hays","2090","Hays",6076,1475,0,4
"G4802110","1880","Texas","480","Hemphill","2110","Hemphill",146,3,0,0
"G4802130","1880","Texas","480","Henderson","2130","Henderson",7641,2094,0,0
"G4802150","1880","Texas","480","Hidalgo","2150","Hidalgo",4233,114,0,0
"G4802170","1880","Texas","480","Hill","2170","Hill",15256,1298,0,0
"G4802190","1880","Texas","480","Hockley","2190","Hockley",0,0,0,0
"G4802210","1880","Texas","480","Hood","2210","Hood",5927,198,0,0
"G4802230","1880","Texas","480","Hopkins","2230","Hopkins",13306,2153,0,2
"G4802250","1880","Texas","480","Houston","2250","Houston",9465,7233,0,4
"G4802270","1880","Texas","480","Howard","2270","Howard",48,2,0,0
"G4802310","1880","Texas","480","Hunt","2310","Hunt",16015,1211,0,4
"G4802330","1880","Texas","480","Hutchinson","2330","Hutchinson",50,0,0,0
"G4802370","1880","Texas","480","Jack","2370","Jack",6508,118,0,0
"G4802390","1880","Texas","480","Jackson","2390","Jackson",1310,1412,0,1
"G4802410","1880","Texas","480","Jasper","2410","Jasper",3241,2538,0,0
"G4802450","1880","Texas","480","Jefferson","2450","Jefferson",2290,1199,0,0
"G4802510","1880","Texas","480","Johnson","2510","Johnson",17337,574,0,0
"G4802530","1880","Texas","480","Jones","2530","Jones",542,4,0,0
"G4802550","1880","Texas","480","Karnes","2550","Karnes",2780,489,0,1
"G4802570","1880","Texas","480","Kaufman","2570","Kaufman",13471,1974,3,0
"G4802590","1880","Texas","480","Kendall","2590","Kendall",2588,175,0,0
"G4802630","1880","Texas","480","Kent","2630","Kent",92,0,0,0
"G4802650","1880","Texas","480","Kerr","2650","Kerr",2075,92,0,1
"G4802670","1880","Texas","480","Kimble","2670","Kimble",1335,8,0,0
"G4802690","1880","Texas","480","King","2690","King",39,1,0,0
"G4802710","1880","Texas","480","Kinney","2710","Kinney",4006,475,0,6
"G4802750","1880","Texas","480","Knox","2750","Knox",74,3,0,0
"G4802770","1880","Texas","480","Lamar","2770","Lamar",20445,6729,1,18
"G4802790","1880","Texas","480","Lamb","2790","Lamb",0,0,0,0
"G4802810","1880","Texas","480","Lampasas","2810","Lampasas",5248,172,0,1
"G4802830","1880","Texas","480","La Salle","2830","La Salle",775,14,0,0
"G4802850","1880","Texas","480","Lavaca","2850","Lavaca",10221,3420,0,0
"G4802870","1880","Texas","480","Lee","2870","Lee",6981,1956,0,0
"G4802890","1880","Texas","480","Leon","2890","Leon",7707,5102,0,8
"G4802910","1880","Texas","480","Liberty","2910","Liberty",2565,2433,0,1
"G4802930","1880","Texas","480","Limestone","2930","Limestone",13075,3171,0,0
"G4802950","1880","Texas","480","Lipscomb","2950","Lipscomb",67,2,0,0
"G4802970","1880","Texas","480","Live Oak","2970","Live Oak",1918,76,0,0
"G4802990","1880","Texas","480","Llano","2990","Llano",4896,66,0,0
"G4803030","1880","Texas","480","Lubbock","3030","Lubbock",25,0,0,0
"G4803050","1880","Texas","480","Lynn","3050","Lynn",9,0,0,0
"G4803070","1880","Texas","480","McCulloch","3070","Mcculloch",1511,22,0,0
"G4803090","1880","Texas","480","McLennan","3090","Mclennan",19276,7643,3,12
"G4803110","1880","Texas","480","McMullen","3110","Mcmullen",654,47,0,0
"G4803130","1880","Texas","480","Madison","3130","Madison",3693,1702,0,0
"G4803150","1880","Texas","480","Marion","3150","Marion",3759,7210,1,13
"G4803170","1880","Texas","480","Martin","3170","Martin",12,0,0,0
"G4803190","1880","Texas","480","Mason","3190","Mason",2614,41,0,0
"G4803210","1880","Texas","480","Matagorda","3210","Matagorda",1416,2524,0,0
"G4803230","1880","Texas","480","Maverick","3230","Maverick",2873,94,0,0
"G4803250","1880","Texas","480","Medina","3250","Medina",4209,277,0,6
"G4803270","1880","Texas","480","Menard","3270","Menard",1202,37,0,0
"G4803310","1880","Texas","480","Milam","3310","Milam",14723,3934,0,2
"G4803350","1880","Texas","480","Mitchell","3350","Mitchell",112,5,0,0
"G4803370","1880","Texas","480","Montague","3370","Montague",11210,47,0,0
"G4803390","1880","Texas","480","Montgomery","3390","Montgomery",4926,5220,0,8
"G4803410","1880","Texas","480","Moore","3410","Moore",0,0,0,0
"G4803430","1880","Texas","480","Morris","3430","Morris",2988,2043,1,0
"G4803450","1880","Texas","480","Motley","3450","Motley",24,0,0,0
"G4803470","1880","Texas","480","Nacogdoches","3470","Nacogdoches",8550,3040,0,0
"G4803490","1880","Texas","480","Navarro","3490","Navarro",16356,5344,0,2
"G4803510","1880","Texas","480","Newton","3510","Newton",2852,1507,0,0
"G4803530","1880","Texas","480","Nolan","3530","Nolan",635,5,0,0
"G4803550","1880","Texas","480","Nueces","3550","Nueces",7044,629,0,0
"G4803570","1880","Texas","480","Ochiltree","3570","Ochiltree",0,0,0,0
"G4803590","1880","Texas","480","Oldham","3590","Oldham",287,0,0,0
"G4803610","1880","Texas","480","Orange","3610","Orange",2475,463,0,0
"G4803630","1880","Texas","480","Palo Pinto","3630","Palo Pinto",5797,85,0,3
"G4803650","1880","Texas","480","Panola","3650","Panola",7284,4924,0,11
"G4803670","1880","Texas","480","Parker","3670","Parker",15250,615,5,0
"G4803690","1880","Texas","480","Parmer","3690","Parmer",0,0,0,0
"G4803710","1880","Texas","480","Pecos","3710","Pecos",1680,127,0,0
"G4803730","1880","Texas","480","Polk","3730","Polk",4342,2611,0,236
"G4803750","1880","Texas","480","Potter","3750","Potter",26,2,0,0
"G4803770","1880","Texas","480","Presidio","3770","Presidio",2444,429,0,0
"G4803790","1880","Texas","480","Rains","3790","Rains",2785,250,0,0
"G4803810","1880","Texas","480","Randall","3810","Randall",3,0,0,0
"G4803870","1880","Texas","480","Red River","3870","Red River",10912,6242,0,40
"G4803910","1880","Texas","480","Refugio","3910","Refugio",1249,336,0,0
"G4803930","1880","Texas","480","Roberts","3930","Roberts",32,0,0,0
"G4803950","1880","Texas","480","Robertson","3950","Robertson",11386,10925,72,0
"G4803970","1880","Texas","480","Rockwall","3970","Rockwall",2898,83,0,3
"G4803990","1880","Texas","480","Runnels","3990","Runnels",967,13,0,0
"G4804010","1880","Texas","480","Rusk","4010","Rusk",10807,8169,0,10
"G4804030","1880","Texas","480","Sabine","4030","Sabine",3168,993,0,0
"G4804050","1880","Texas","480","San Augustine","4050","San Augustine",3169,1915,0,0
"G4804070","1880","Texas","480","San Jacinto","4070","San Jacinto",2851,3293,0,42
"G4804090","1880","Texas","480","San Patricio","4090","San Patricio",936,74,0,0
"G4804110","1880","Texas","480","San Saba","4110","San Saba",5183,140,0,1
"G4804150","1880","Texas","480","Scurry","4150","Scurry",94,8,0,0
"G4804170","1880","Texas","480","Shackelford","4170","Shackelford",1781,135,0,121
"G4804190","1880","Texas","480","Shelby","4190","Shelby",7369,2154,0,0
"G4804210","1880","Texas","480","Sherman","4210","Sherman",0,0,0,0
"G4804230","1880","Texas","480","Smith","4230","Smith",11506,10357,0,0
"G4804250","1880","Texas","480","Somervell","4250","Somervell",2621,24,0,4
"G4804270","1880","Texas","480","Starr","4270","Starr",8093,211,0,0
"G4804290","1880","Texas","480","Stephens","4290","Stephens",4700,25,0,0
"G4804330","1880","Texas","480","Stonewall","4330","Stonewall",91,10,0,3
"G4804370","1880","Texas","480","Swisher","4370","Swisher",4,0,0,0
"G4804390","1880","Texas","480","Tarrant","4390","Tarrant",22488,2160,3,20
"G4804410","1880","Texas","480","Taylor","4410","Taylor",1728,8,0,0
"G4804450","1880","Texas","480","Terry","4450","Terry",0,0,0,0
"G4804470","1880","Texas","480","Throckmorton","4470","Throckmorton",699,12,0,0
"G4804490","1880","Texas","480","Titus","4490","Titus",4609,1346,0,4
"G4804510","1880","Texas","480","Tom Green","4510","Tom Green",2966,645,2,2
"G4804530","1880","Texas","480","Travis","4530","Travis",18410,8599,10,9
"G4804550","1880","Texas","480","Trinity","4550","Trinity",3753,1162,0,0
"G4804570","1880","Texas","480","Tyler","4570","Tyler",4323,1502,0,0
"G4804590","1880","Texas","480","Upshur","4590","Upshur",6884,3381,0,1
"G4804630","1880","Texas","480","Uvalde","4630","Uvalde",2478,63,0,0
"G4804670","1880","Texas","480","Van Zandt","4670","Van Zandt",11456,1163,0,0
"G4804690","1880","Texas","480","Victoria","4690","Victoria",3883,2406,0,0
"G4804710","1880","Texas","480","Walker","4710","Walker",5257,6766,0,1
"G4804730","1880","Texas","480","Waller","4730","Waller",3192,5830,0,2
"G4804770","1880","Texas","480","Washington","4770","Washington",12845,14719,1,0
"G4804790","1880","Texas","480","Webb","4790","Webb",5089,184,0,0
"G4804810","1880","Texas","480","Wharton","4810","Wharton",917,3631,0,1
"G4804830","1880","Texas","480","Wheeler","4830","Wheeler",477,35,0,0
"G4804850","1880","Texas","480","Wichita","4850","Wichita",416,17,0,0
